ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal,Country,host_country
123763,Bjrne Viktor Vgg,M,28.0,185.0,77.0,Sweden,SWE,1984 Summer,1984,Summer,Los Angeles,Fencing,"Fencing Men's epee, Individual",Silver,Sweden,Yugoslavia
123793,Michel Vaillancourt,M,21.0,178.0,67.0,Canada,CAN,1976 Summer,1976,Summer,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Individual",Silver,Canada,Austria
123816,Attila Sandr Vajda,M,21.0,177.0,86.0,Hungary,HUN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Bronze,Hungary,Greece
123816,Attila Sandr Vajda,M,25.0,177.0,86.0,Hungary,HUN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Canadian Singles, 1,000 metres",Gold,Hungary,China
123826,Aleksey Ivanovich Vakhonin,M,29.0,156.0,58.0,Soviet Union,URS,1964 Summer,1964,Summer,Tokyo,Weightlifting,Weightlifting Men's Bantamweight,Gold,Russia,Austria
123827,Mukhran Vakht'angadze,M,27.0,184.0,84.0,Georgia,GEO,2000 Summer,2000,Summer,Sydney,Wrestling,"Wrestling Men's Light-Heavyweight, Greco-Roman",Bronze,Georgia,Australia
123857,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5 kilometres,Bronze,Russia,France
123857,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 15 kilometres,Bronze,Russia,France
123857,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 30 kilometres,Bronze,Russia,France
123857,Yelena Valeryevna Vlbe (Trubitsyna-),F,23.0,164.0,54.0,Unified Team,EUN,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Women's 5/10 kilometres Pursuit,Bronze,Russia,France
123867,Enyu Valchev Dimov,M,24.0,170.0,67.0,Bulgaria,BUL,1960 Summer,1960,Summer,Roma,Wrestling,"Wrestling Men's Lightweight, Freestyle",Bronze,Bulgaria,USA
123867,Enyu Valchev Dimov,M,28.0,170.0,67.0,Bulgaria,BUL,1964 Summer,1964,Summer,Tokyo,Wrestling,"Wrestling Men's Lightweight, Freestyle",Gold,Bulgaria,Austria
123867,Enyu Valchev Dimov,M,32.0,170.0,67.0,Bulgaria,BUL,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Lightweight, Freestyle",Silver,Bulgaria,France
123871,Milda Valiukait,F,22.0,176.0,66.0,Lithuania,LTU,2016 Summer,2016,Summer,Rio de Janeiro,Rowing,Rowing Women's Double Sculls,Bronze,Lithuania,Brazil
123904,"Jesus ""Jesse"" Valdez",M,25.0,174.0,67.0,United States,USA,1972 Summer,1972,Summer,Munich,Boxing,Boxing Men's Welterweight,Bronze,USA,Japan
123917,Natalia Valeeva,F,22.0,168.0,64.0,Unified Team,EUN,1992 Summer,1992,Summer,Barcelona,Archery,Archery Women's Individual,Bronze,Russia,France
123925,Ingrit Lorena Valencia Victoria,F,27.0,160.0,50.0,Colombia,COL,2016 Summer,2016,Summer,Rio de Janeiro,Boxing,Boxing Women's Flyweight,Bronze,Colombia,Brazil
123934,Ale Valenta,M,29.0,179.0,75.0,Czech Republic,CZE,2002 Winter,2002,Winter,Salt Lake City,Freestyle Skiing,Freestyle Skiing Men's Aerials,Gold,Czech Republic,USA
123953,Lidia Valentn Prez,F,31.0,169.0,75.0,Spain,ESP,2016 Summer,2016,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Heavyweight,Bronze,Spain,Brazil
123992,Voldemar Vli,M,25.0,,,Estonia,EST,1928 Summer,1928,Summer,Amsterdam,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Gold,Estonia,Switzerland
123992,Voldemar Vli,M,33.0,,,Estonia,EST,1936 Summer,1936,Summer,Berlin,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Bronze,Estonia,Germany
124013,Jorma Rainer Valkama,M,28.0,172.0,66.0,Finland,FIN,1956 Summer,1956,Summer,Melbourne,Athletics,Athletics Men's Long Jump,Bronze,Finland,Italy
124024,"Trebisonda ""Ondina"" Valla (-De Lucchi)",F,20.0,,,Italy,ITA,1936 Summer,1936,Summer,Berlin,Athletics,Athletics Women's 80 metres Hurdles,Gold,Italy,Germany
124031,Jean-Charles Valladont,M,27.0,180.0,83.0,France,FRA,2016 Summer,2016,Summer,Rio de Janeiro,Archery,Archery Men's Individual,Silver,France,Brazil
124046,Franco Valle,M,24.0,177.0,75.0,Italy,ITA,1964 Summer,1964,Summer,Tokyo,Boxing,Boxing Men's Middleweight,Bronze,Italy,Austria
124072,"Georges-Urbain Vallerey, Jr.",M,20.0,,,France,FRA,1948 Summer,1948,Summer,London,Swimming,Swimming Men's 100 metres Backstroke,Bronze,France,Switzerland
124093,Antoine Valois-Fortier,M,22.0,190.0,81.0,Canada,CAN,2012 Summer,2012,Summer,London,Judo,Judo Men's Half-Middleweight,Bronze,Canada,UK
124102,"Yelena Aleksandrovna Valova (-Vasilyeva, -Galusha)",F,21.0,155.0,47.0,Soviet Union-1,URS,1984 Winter,1984,Winter,Sarajevo,Figure Skating,Figure Skating Mixed Pairs,Gold,Russia,Yugoslavia
124102,"Yelena Aleksandrovna Valova (-Vasilyeva, -Galusha)",F,25.0,155.0,47.0,Soviet Union-2,URS,1988 Winter,1988,Winter,Calgary,Figure Skating,Figure Skating Mixed Pairs,Silver,Russia,Canada
124143,Evi Van Acker,F,26.0,172.0,70.0,Belgium,BEL,2012 Summer,2012,Summer,London,Sailing,Sailing Women's One Person Dinghy,Bronze,Belgium,UK
124146,Franziska van Almsick,F,14.0,181.0,66.0,Germany,GER,1992 Summer,1992,Summer,Barcelona,Swimming,Swimming Women's 100 metres Freestyle,Bronze,Germany,France
124148,Wietse Cornelis van Alten,M,21.0,186.0,72.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Archery,Archery Men's Individual,Bronze,Netherlands,Australia
124156,Paul Van Asbroeck,M,26.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Shooting,"Shooting Men's Free Rifle, Three Positions, 300 metres",Bronze,Belgium,France
124162,Greg Van Avermaet,M,31.0,181.0,74.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",Gold,Belgium,Brazil
124172,Harry Van Barneveld,M,29.0,195.0,125.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Men's Heavyweight,Bronze,Belgium,USA
124193,"Henry Anthony ""Harry"" Van Bergen",M,29.0,,,Formosa,USA,1900 Summer,1900,Summer,Paris,Sailing,Sailing Mixed 20+ Ton,Bronze,USA,France
124207,Lon Hendrik Jan van Bon,M,20.0,166.0,58.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Cycling,Cycling Men's Points Race,Silver,Netherlands,France
124241,Ivo Van Damme,M,22.0,191.0,76.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,Athletics Men's 800 metres,Silver,Belgium,Austria
124241,Ivo Van Damme,M,22.0,191.0,76.0,Belgium,BEL,1976 Summer,1976,Summer,Montreal,Athletics,"Athletics Men's 1,500 metres",Silver,Belgium,Austria
124243,Maurice E. Van Damme,M,,,,Belgium,BEL,1924 Summer,1924,Summer,Paris,Fencing,"Fencing Men's Foil, Individual",Bronze,Belgium,France
124277,Robert Van de Walle,M,26.0,187.0,95.0,Belgium,BEL,1980 Summer,1980,Summer,Moskva,Judo,Judo Men's Half-Heavyweight,Gold,Belgium,USA
124277,Robert Van de Walle,M,34.0,187.0,95.0,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Heavyweight,Bronze,Belgium,Canada
124298,Stephan van den Berg,M,22.0,186.0,70.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Sailing,Sailing Men's Windsurfer,Gold,Netherlands,Yugoslavia
124336,Pieter Cornelis Martijn van den Hoogenband,M,22.0,193.0,80.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 50 metres Freestyle,Bronze,Netherlands,Australia
124336,Pieter Cornelis Martijn van den Hoogenband,M,22.0,193.0,80.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 100 metres Freestyle,Gold,Netherlands,Australia
124336,Pieter Cornelis Martijn van den Hoogenband,M,22.0,193.0,80.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Swimming,Swimming Men's 200 metres Freestyle,Gold,Netherlands,Australia
124336,Pieter Cornelis Martijn van den Hoogenband,M,26.0,193.0,80.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 100 metres Freestyle,Gold,Netherlands,Greece
124336,Pieter Cornelis Martijn van den Hoogenband,M,26.0,193.0,80.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Swimming,Swimming Men's 200 metres Freestyle,Silver,Netherlands,Greece
124342,"Alida Geertruida ""Lida"" van der Anker-Doedens",F,25.0,,,Netherlands,NED,1948 Summer,1948,Summer,London,Canoeing,"Canoeing Women's Kayak Singles, 500 metres",Silver,Netherlands,Switzerland
124346,Anna van der Breggen,F,26.0,167.0,56.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,"Cycling Women's Road Race, Individual",Gold,Netherlands,Brazil
124346,Anna van der Breggen,F,26.0,167.0,56.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Women's Individual Time Trial,Bronze,Netherlands,Brazil
124348,Cameron van der Burgh,M,24.0,185.0,85.0,South Africa,RSA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 100 metres Breaststroke,Gold,South Africa,UK
124348,Cameron van der Burgh,M,28.0,185.0,85.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Men's 100 metres Breaststroke,Silver,South Africa,Brazil
124357,Dennis van der Geest,M,29.0,196.0,128.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Judo,Judo Men's Heavyweight,Bronze,Netherlands,Greece
124375,"Christiaan Johannes ""Chris"" van der Hoef",M,52.0,,,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Art Competitions,"Art Competitions Mixed Sculpturing, Medals And Reliefs",Silver,Netherlands,Switzerland
124394,Kirsten Irene Merian van der Kolk (-Aardewijn),F,28.0,172.0,55.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Rowing,Rowing Women's Lightweight Double Sculls,Bronze,Netherlands,Greece
124394,Kirsten Irene Merian van der Kolk (-Aardewijn),F,32.0,172.0,55.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Rowing,Rowing Women's Lightweight Double Sculls,Gold,Netherlands,China
124433,Jos Mara van der Ploeg Garca,M,34.0,177.0,89.0,Spain,ESP,1992 Summer,1992,Summer,Barcelona,Sailing,Sailing Men's One Person Dinghy,Gold,Spain,France
124435,Georges Van Der Poele,M,,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Equestrianism,Equestrianism Mixed High Jump,Bronze,Belgium,France
124482,"Willem ""Wim"" van der Voort",M,28.0,,,Netherlands,NED,1952 Winter,1952,Winter,Oslo,Speed Skating,"Speed Skating Men's 1,500 metres",Silver,Netherlands,Norway
124483,Adolf Dirk Coenraad van der Voort van Zijp,M,31.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",Gold,Netherlands,France
124495,Maarten van der Weijden,M,27.0,205.0,92.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Swimming,Swimming Men's 10 kilometres Open Water,Gold,Netherlands,China
124531,Pieta Roberta van Dishoeck,F,28.0,178.0,75.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Rowing,Rowing Women's Double Sculls,Silver,Netherlands,Australia
124563,Amy Deloris Van Dyken (-Rouen),F,23.0,183.0,74.0,United States,USA,1996 Summer,1996,Summer,Atlanta,Swimming,Swimming Women's 50 metres Freestyle,Gold,USA,USA
124570,"Jacobus Johannes ""Jacques"" van Egmond",M,24.0,193.0,,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Cycling,Cycling Men's Sprint,Gold,Netherlands,USA
124570,"Jacobus Johannes ""Jacques"" van Egmond",M,24.0,193.0,,Netherlands,NED,1932 Summer,1932,Summer,Los Angeles,Cycling,"Cycling Men's 1,000 metres Time Trial",Silver,Netherlands,USA
124575,Anicka van Emden,F,29.0,169.0,63.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Half-Middleweight,Bronze,Netherlands,Brazil
124607,Yvonne Maria Therse van Gennip,F,23.0,166.0,66.0,Netherlands,NED,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 1,500 metres",Gold,Netherlands,Canada
124607,Yvonne Maria Therse van Gennip,F,23.0,166.0,66.0,Netherlands,NED,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 3,000 metres",Gold,Netherlands,Canada
124607,Yvonne Maria Therse van Gennip,F,23.0,166.0,66.0,Netherlands,NED,1988 Winter,1988,Winter,Calgary,Speed Skating,"Speed Skating Women's 5,000 metres",Gold,Netherlands,Canada
124622,Jelle van Gorkom,M,25.0,187.0,93.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Cycling,Cycling Men's BMX,Silver,Netherlands,Brazil
124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,32.0,172.0,56.0,Netherlands,NED,2000 Summer,2000,Summer,Sydney,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold,Netherlands,Australia
124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,36.0,172.0,56.0,Netherlands,NED,2004 Summer,2004,Summer,Athina,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold,Netherlands,Greece
124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,40.0,172.0,56.0,Netherlands,NED,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Individual",Gold,Netherlands,China
124626,"Theodora Elisabeth Gerarda ""Anky"" van Grunsven",F,40.0,172.0,56.0,Salinero,NED,2008 Summer,2008,Summer,Beijing,Equestrianism,"Equestrianism Mixed Dressage, Team",Silver,Netherlands,China
124648,Ernst Van Heerden,M,32.0,,,South Africa,RSA,1948 Summer,1948,Summer,London,Art Competitions,"Art Competitions Mixed Literature, Lyric Works",Silver,South Africa,Switzerland
124654,Hans van Helden,M,27.0,180.0,75.0,Netherlands,NED,1976 Winter,1976,Winter,Innsbruck,Speed Skating,"Speed Skating Men's 1,500 metres",Bronze,Netherlands,Austria
124657,"Johannes Gerardus Diederik ""Johan"" van Hell",M,35.0,,,Netherlands,NED,1924 Summer,1924,Summer,Paris,Art Competitions,Art Competitions Mixed Painting,Bronze,Netherlands,France
124664,"Hendrik ""Henk"" van Heuckelum",M,21.0,,,Univ. of Brussels,NED,1900 Summer,1900,Summer,Paris,Football,Football Men's Football,Bronze,Netherlands,France
124694,Gerard Theodor Hubert Van Innis,M,34.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Archery,"Archery Men's Au Chapelet, 33 metres",Gold,Belgium,France
124694,Gerard Theodor Hubert Van Innis,M,34.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Archery,"Archery Men's Au Cordon Dore, 33 metres",Gold,Belgium,France
124694,Gerard Theodor Hubert Van Innis,M,34.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Archery,"Archery Men's Au Cordon Dore, 50 metres",Silver,Belgium,France
124694,Gerard Theodor Hubert Van Innis,M,34.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Archery,Archery Men's Championnat Du Monde,Silver,Belgium,France
124694,Gerard Theodor Hubert Van Innis,M,54.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 28 metres, Individual",Gold,Belgium,Belgium
124694,Gerard Theodor Hubert Van Innis,M,54.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 33 metres, Individual",Gold,Belgium,Belgium
124694,Gerard Theodor Hubert Van Innis,M,54.0,,,Belgium,BEL,1920 Summer,1920,Summer,Antwerpen,Archery,"Archery Men's Target Archery, 50 metres, Individual",Silver,Belgium,Belgium
124710,"Lambertus ""Bep"" van Klaveren (Steenhorst-)",M,20.0,173.0,57.0,Netherlands,NED,1928 Summer,1928,Summer,Amsterdam,Boxing,Boxing Men's Featherweight,Gold,Netherlands,Switzerland
124716,Adam Joseph Van Koeverden,M,22.0,182.0,85.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Gold,Canada,Greece
124716,Adam Joseph Van Koeverden,M,22.0,182.0,85.0,Canada,CAN,2004 Summer,2004,Summer,Athina,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Bronze,Canada,Greece
124716,Adam Joseph Van Koeverden,M,26.0,182.0,85.0,Canada,CAN,2008 Summer,2008,Summer,Beijing,Canoeing,"Canoeing Men's Kayak Singles, 500 metres",Silver,Canada,China
124716,Adam Joseph Van Koeverden,M,30.0,182.0,85.0,Canada,CAN,2012 Summer,2012,Summer,London,Canoeing,"Canoeing Men's Kayak Singles, 1,000 metres",Silver,Canada,UK
124735,Ellen Gezina Maria van Langen,F,26.0,172.0,57.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Athletics,Athletics Women's 800 metres,Gold,Netherlands,France
124737,Constant Octave Van Langhendonck,M,30.0,,,Belgium,BEL,1900 Summer,1900,Summer,Paris,Equestrianism,Equestrianism Mixed Long Jump,Gold,Belgium,France
124804,Wayde van Niekerk,M,24.0,183.0,70.0,South Africa,RSA,2016 Summer,2016,Summer,Rio de Janeiro,Athletics,Athletics Men's 400 metres,Gold,South Africa,Brazil
124827,"Robert Logan ""Bob"" Van Osdel",M,22.0,183.0,68.0,United States,USA,1932 Summer,1932,Summer,Los Angeles,Athletics,Athletics Men's High Jump,Silver,USA,USA
124869,Dorian Benno Eric van Rijsselberge,M,23.0,189.0,75.0,Netherlands,NED,2012 Summer,2012,Summer,London,Sailing,Sailing Men's Windsurfer,Gold,Netherlands,UK
124869,Dorian Benno Eric van Rijsselberge,M,27.0,189.0,75.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Sailing,Sailing Men's Windsurfer,Gold,Netherlands,Brazil
124886,Sharon van Rouwendaal,F,22.0,173.0,65.0,Netherlands,NED,2016 Summer,2016,Summer,Rio de Janeiro,Swimming,Swimming Women's 10 kilometres Open Water,Gold,Netherlands,Brazil
124901,Theunis Jacobus van Schalkwyk,M,22.0,,,South Africa,RSA,1952 Summer,1952,Summer,Helsinki,Boxing,Boxing Men's Light-Middleweight,Silver,South Africa,Norway
124918,Charline Van Snick,F,21.0,157.0,48.0,Belgium,BEL,2012 Summer,2012,Summer,London,Judo,Judo Women's Extra-Lightweight,Bronze,Belgium,UK
124929,"Petronella Grietje ""Petra"" van Staveren (-van Kleef)",F,18.0,169.0,60.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Swimming,Swimming Women's 100 metres Breaststroke,Gold,Netherlands,Yugoslavia
124944,Dirk Van Tichelt,M,32.0,173.0,73.0,Belgium,BEL,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Men's Lightweight,Bronze,Belgium,Brazil
124963,Simon van Velthooven,M,23.0,185.0,92.0,New Zealand,NZL,2012 Summer,2012,Summer,London,Cycling,Cycling Men's Keirin,Bronze,New Zealand,UK
124969,Arie Gerrit van Vliet,M,20.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,Cycling Men's Sprint,Silver,Netherlands,Germany
124969,Arie Gerrit van Vliet,M,20.0,,,Netherlands,NED,1936 Summer,1936,Summer,Berlin,Cycling,"Cycling Men's 1,000 metres Time Trial",Gold,Netherlands,Germany
124972,"Pietje ""Nel"" van Vliet (-Koudijs)",F,22.0,,,Netherlands,NED,1948 Summer,1948,Summer,London,Swimming,Swimming Women's 200 metres Breaststroke,Gold,Netherlands,Switzerland
125017,Robert Van Zeebroeck,M,18.0,,,Belgium,BEL,1928 Winter,1928,Winter,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Bronze,Belgium,Switzerland
125036,Jack Francis VanBebber,M,25.0,,,United States,USA,1932 Summer,1932,Summer,Los Angeles,Wrestling,"Wrestling Men's Welterweight, Freestyle",Gold,USA,USA
125051,Gella Vandecaveye,F,23.0,170.0,63.0,Belgium,BEL,1996 Summer,1996,Summer,Atlanta,Judo,Judo Women's Half-Middleweight,Silver,Belgium,USA
125051,Gella Vandecaveye,F,27.0,170.0,63.0,Belgium,BEL,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Middleweight,Bronze,Belgium,Australia
125058,Willy Franois Vanden Berghen,M,21.0,183.0,76.0,Belgium,BEL,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's Road Race, Individual",Bronze,Belgium,USA
125067,Sverine Anne-Marie Vandenhende,F,26.0,170.0,63.0,France,FRA,2000 Summer,2000,Summer,Sydney,Judo,Judo Women's Half-Middleweight,Gold,France,Australia
125083,Peter William Vanderkaay,M,28.0,193.0,95.0,United States,USA,2012 Summer,2012,Summer,London,Swimming,Swimming Men's 400 metres Freestyle,Bronze,USA,UK
125085,Arnold Petrus Maria Vanderlijde,M,21.0,198.0,91.0,Netherlands,NED,1984 Summer,1984,Summer,Los Angeles,Boxing,Boxing Men's Heavyweight,Bronze,Netherlands,Yugoslavia
125085,Arnold Petrus Maria Vanderlijde,M,25.0,198.0,91.0,Netherlands,NED,1988 Summer,1988,Summer,Seoul,Boxing,Boxing Men's Heavyweight,Bronze,Netherlands,Canada
125085,Arnold Petrus Maria Vanderlijde,M,29.0,198.0,91.0,Netherlands,NED,1992 Summer,1992,Summer,Barcelona,Boxing,Boxing Men's Heavyweight,Bronze,Netherlands,France
125129,Zhivko Atanasov Vangelov,M,28.0,173.0,65.0,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Featherweight, Greco-Roman",Silver,Bulgaria,Canada
125156,Benjam Vanninen,M,26.0,,,Finland,FIN,1948 Winter,1948,Winter,Sankt Moritz,Cross Country Skiing,Cross Country Skiing Men's 50 kilometres,Bronze,Finland,Switzerland
125180,Giorgio Vanzetta,M,32.0,180.0,70.0,Italy,ITA,1992 Winter,1992,Winter,Albertville,Cross Country Skiing,Cross Country Skiing Men's 10/15 kilometres Pursuit,Bronze,Italy,France
125193,Jnos Vradi,M,19.0,164.0,51.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Boxing,Boxing Men's Flyweight,Bronze,Hungary,USA
125207,Adlan Abuyevich Varayev,M,26.0,170.0,74.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Wrestling,"Wrestling Men's Welterweight, Freestyle",Silver,Russia,Canada
125208,Bashir Magomedovich Varayev,M,24.0,178.0,78.0,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Judo,Judo Men's Half-Middleweight,Bronze,Russia,Canada
125214,Armen Frunzekovych Vardanian,M,25.0,172.0,66.0,Ukraine,UKR,2008 Summer,2008,Summer,Beijing,Wrestling,"Wrestling Men's Welterweight, Greco-Roman",Bronze,Ukraine,China
125217,Yuri Vardanyan,M,24.0,171.0,82.0,Soviet Union,URS,1980 Summer,1980,Summer,Moskva,Weightlifting,Weightlifting Men's Light-Heavyweight,Gold,Russia,USA
125222,Emil Ernst Vre (-Viln),M,26.0,,,Finland,FIN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Lightweight, Greco-Roman",Gold,Finland,Sweden
125244,Bla Varga,M,22.0,,,Hungary,HUN,1912 Summer,1912,Summer,Stockholm,Wrestling,"Wrestling Men's Middleweight B, Greco-Roman",Bronze,Hungary,Sweden
125256,Jnos Varga,M,28.0,170.0,57.0,Hungary,HUN,1968 Summer,1968,Summer,Mexico City,Wrestling,"Wrestling Men's Bantamweight, Greco-Roman",Gold,Hungary,France
125258,Kroly Varga,M,24.0,176.0,71.0,Hungary,HUN,1980 Summer,1980,Summer,Moskva,Shooting,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",Gold,Hungary,USA
125263,Miroslav Varga,M,27.0,183.0,105.0,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Shooting,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",Gold,Czech Republic,Canada
125307,Laura Vargas Koch,F,26.0,173.0,70.0,Germany,GER,2016 Summer,2016,Summer,Rio de Janeiro,Judo,Judo Women's Middleweight,Bronze,Germany,Brazil
125308,Rostislav Yevgenyevich Vargashkin,M,27.0,173.0,69.0,Soviet Union,URS,1960 Summer,1960,Summer,Roma,Cycling,"Cycling Men's 1,000 metres Time Trial",Bronze,Russia,USA
125325,Vilmos Varj,M,27.0,189.0,140.0,Hungary,HUN,1964 Summer,1964,Summer,Tokyo,Athletics,Athletics Men's Shot Put,Bronze,Hungary,Austria
125337,"Jacob Stephen ""Jake"" Varner",M,26.0,185.0,96.0,United States,USA,2012 Summer,2012,Summer,London,Wrestling,"Wrestling Men's Heavyweight, Freestyle",Gold,USA,UK
